id,magnitude,place,country,time,longitude,latitude,depth
us6000tmr2,5.0,"6 km S of Kitcharao, Philippines",Philippines,2026-08-22 04:44:08 UTC,125.5805,9.3981,10.0
aka2026qoqwmh,3.0,"238 km ESE of Attu Station, Alaska",Alaska,2026-08-22 03:52:54 UTC,176.234,51.803,24.5
us6000tmqf,4.4,"49 km SE of Yilan, Taiwan",Taiwan,2026-08-22 03:40:14 UTC,122.0811,24.4244,38.316
us6000tmq8,4.6,"42 km NE of Ruteng, Indonesia",Indonesia,2026-08-22 01:59:28 UTC,120.6927,-8.3069,10.0
pr2026234000,3.68,"130 km N of Charlotte Amalie, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-22 01:53:56 UTC,-64.7776,19.5103,11.0
us6000tmq6,5.3,southern Mid-Atlantic Ridge,southern Mid-Atlantic Ridge,2026-08-22 01:34:57 UTC,-14.8824,-12.7714,10.0
us6000tmq5,5.2,"38 km NNE of Ruteng, Indonesia",Indonesia,2026-08-22 01:30:59 UTC,120.5614,-8.2752,10.0
us6000tmpu,4.4,"66 km WNW of Abra Pampa, Argentina",Argentina,2026-08-22 00:03:40 UTC,-66.3169,-22.5642,251.591
us6000tmq2,2.9,"225 km SE of Chiniak, Alaska",Alaska,2026-08-21 23:56:40 UTC,-149.8189,56.1055,10.0
us6000tmnz,4.7,"147 km NE of Diego de Almagro, Chile",Chile,2026-08-21 22:26:03 UTC,-68.8817,-25.5675,102.426
us6000tmny,4.4,"112 km S of Vilyuchinsk, Russia",Russia,2026-08-21 22:00:04 UTC,158.3489,51.9171,74.665
us6000tmnw,4.1,"26 km S of Tagāb, Afghanistan",Afghanistan,2026-08-21 21:54:47 UTC,69.669,34.6161,10.0
nn00923660,2.58,"46 km NW of Beatty, Nevada",Nevada,2026-08-21 21:53:51 UTC,-117.1202,37.2141,8.278
us6000tmn5,4.9,"83 km NNE of Ruteng, Indonesia",Indonesia,2026-08-21 20:21:53 UTC,120.6371,-7.8778,10.0
us6000tmms,3.4,"7 km NNW of Edgefield, Louisiana",Louisiana,2026-08-21 20:00:37 UTC,-93.358,32.1138,5.0
us7000tcb8,4.2,"202 km SW of Labuan, Indonesia",Indonesia,2026-08-21 18:40:30 UTC,104.5396,-7.6809,10.0
us7000tcb7,4.2,"40 km NNE of Labuan Bajo, Indonesia",Indonesia,2026-08-21 18:22:32 UTC,120.0374,-8.1573,10.0
us6000tmm3,4.7,"195 km SE of Miyakojima, Japan",Japan,2026-08-21 18:05:20 UTC,126.8077,23.6827,10.0
us6000tmlu,5.7,"194 km SW of Labuan, Indonesia",Indonesia,2026-08-21 17:41:44 UTC,104.5501,-7.5836,10.0
ci41532240,3.29,"10 km ENE of Coso Junction, CA",CA,2026-08-21 17:26:17 UTC,-117.841833333333,36.0685,2.54
us6000tmlk,4.9,"93 km N of Ruteng, Indonesia",Indonesia,2026-08-21 17:06:37 UTC,120.4576,-7.7653,10.0
us6000tmlh,4.6,"131 km W of Pangai, Tonga",Tonga,2026-08-21 16:45:36 UTC,-175.5959,-19.6215,272.943
us6000tmkv,4.5,"32 km WNW of Ruteng, Indonesia",Indonesia,2026-08-21 16:05:29 UTC,120.1965,-8.4834,10.0
us6000tmyx,4.5,southern East Pacific Rise,southern East Pacific Rise,2026-08-21 15:49:25 UTC,-105.5777,-35.3404,10.0
us6000tmj2,4.1,"178 km W of Neiafu, Tonga",Tonga,2026-08-21 15:21:18 UTC,-175.658,-18.4604,271.116
ci41532104,2.98,"10 km ENE of Coso Junction, CA",CA,2026-08-21 15:16:58 UTC,-117.841666666667,36.0648333333333,2.7
us6000tmiz,4.4,"Bonin Islands, Japan region",Japan region,2026-08-21 15:08:31 UTC,142.5974,28.6031,10.0
us6000tmip,4.3,south of the Fiji Islands,south of the Fiji Islands,2026-08-21 14:27:38 UTC,179.8615,-24.5215,525.13
us6000tmys,4.6,northern Mid-Atlantic Ridge,northern Mid-Atlantic Ridge,2026-08-21 13:44:07 UTC,-27.6401,48.0431,10.0
pr71529213,3.4,"109 km N of Charlotte Amalie, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-21 13:31:47 UTC,-64.8663333333333,19.3255,11.74
us7000tcb4,4.1,"160 km W of Neiafu, Tonga",Tonga,2026-08-21 13:26:17 UTC,-175.4853,-18.4155,272.249
us6000tmfv,4.5,south of the Fiji Islands,south of the Fiji Islands,2026-08-21 13:11:13 UTC,179.8055,-24.5302,522.254
us6000tmft,5.4,South Sandwich Islands region,South Sandwich Islands region,2026-08-21 13:06:40 UTC,-26.5525,-58.837,151.97
aka2026qnmnxf,2.7,"81 km SE of Unalaska, Alaska",Alaska,2026-08-21 12:43:35 UTC,-165.793,53.286,16.8
us6000tmfl,4.9,"149 km WSW of Fakfak, Indonesia",Indonesia,2026-08-21 12:32:50 UTC,131.0401,-3.4075,10.0
us6000tmfi,4.9,Kermadec Islands region,Kermadec Islands region,2026-08-21 12:19:02 UTC,-178.7122,-31.9377,69.842
us6000tmfe,5.4,"148 km SSE of Tateyama, Japan",Japan,2026-08-21 12:02:07 UTC,140.3802,33.7171,61.666
us6000tmfc,4.6,Banda Sea,Banda Sea,2026-08-21 11:55:28 UTC,129.8904,-6.4826,169.579
us6000tmfd,4.6,"62 km ENE of Ruteng, Indonesia",Indonesia,2026-08-21 11:54:49 UTC,120.9404,-8.3093,10.0
aka2026qnjvsi,3.1,"261 km WSW of Adak, Alaska",Alaska,2026-08-21 11:22:36 UTC,179.707,51.3,22.3
us6000tmf7,4.5,"47 km N of Ruteng, Indonesia",Indonesia,2026-08-21 11:16:52 UTC,120.5325,-8.1896,10.0
us6000tmf5,4.6,"44 km N of Ruteng, Indonesia",Indonesia,2026-08-21 11:03:03 UTC,120.5403,-8.213,9.98
us6000tmf2,4.5,"237 km NNW of Kuril’sk, Russia",Russia,2026-08-21 10:38:57 UTC,146.7826,47.2192,350.501
us6000tmmw,3.5,"104 km SSE of Sand Point, Alaska",Alaska,2026-08-21 09:56:29 UTC,-160.1073,54.4254,35.0
tx2026qkpsfm,3.2,"58 km S of Whites City, New Mexico",New Mexico,2026-08-21 09:40:15 UTC,-104.435,31.654,6.7151
us6000tmes,5.1,"1 km N of Alegria, Philippines",Philippines,2026-08-21 09:22:36 UTC,125.5784,9.4833,10.0
us6000tmer,5.2,"19 km W of Jabonga, Philippines",Philippines,2026-08-21 09:12:20 UTC,125.342,9.3382,10.0
us6000tmeq,4.4,"39 km NNE of Ruteng, Indonesia",Indonesia,2026-08-21 08:54:58 UTC,120.5979,-8.2802,12.389
us6000tmek,4.5,"47 km N of Ruteng, Indonesia",Indonesia,2026-08-21 08:30:16 UTC,120.4425,-8.184,8.599
us6000tmej,4.9,"86 km N of Ruteng, Indonesia",Indonesia,2026-08-21 08:14:00 UTC,120.4643,-7.8322,35.067
us6000tmei,5.1,south of Tonga,south of Tonga,2026-08-21 08:12:33 UTC,-175.2565,-24.8208,10.0
aka2026qncylv,3.2,"196 km SE of Perryville, Alaska",Alaska,2026-08-21 07:55:55 UTC,-156.848,54.731,35.7
us6000tmlc,3.4,"231 km ESE of Attu Station, Alaska",Alaska,2026-08-21 07:21:30 UTC,176.3281,52.0444,10.0
uu80149666,3.12,"2 km NNW of Little America, Wyoming",Wyoming,2026-08-21 07:09:24 UTC,-109.8725,41.562,-2.84
us7000tcak,4.4,"73 km NW of Ende, Indonesia",Indonesia,2026-08-21 06:19:00 UTC,121.2622,-8.3137,10.0
us6000tme0,4.6,south of Africa,south of Africa,2026-08-21 05:56:46 UTC,23.5692,-53.142,10.0
aka2026qmxwhm,2.6,"76 km SSE of Nikolski, Alaska",Alaska,2026-08-21 05:23:22 UTC,-168.259,52.359,4.2
us6000tmdx,2.8,"108 km S of False Pass, Alaska",Alaska,2026-08-21 05:22:05 UTC,-163.2628,53.8814,10.0
us6000tmd6,4.2,"100 km S of False Pass, Alaska",Alaska,2026-08-21 03:14:24 UTC,-163.3413,53.9496,30.859
pr71529188,3.4,"104 km N of Charlotte Amalie, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-21 02:41:18 UTC,-64.8143333333333,19.2751666666667,72.97
pr2026233000,3.73,"119 km N of Charlotte Amalie, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-21 02:36:49 UTC,-64.8648,19.4205,18.0
us6000tmd2,4.6,"26 km NNE of Ruteng, Indonesia",Indonesia,2026-08-21 02:33:07 UTC,120.5112,-8.3786,10.0
us6000tmcv,4.4,"39 km N of Ruteng, Indonesia",Indonesia,2026-08-21 02:17:21 UTC,120.4258,-8.2543,10.0
us6000tmct,4.3,"11 km NNW of Ilgaz, Turkey",Turkey,2026-08-21 02:06:18 UTC,33.5713,41.0198,10.0
aka2026qmqubn,2.5,"111 km NNE of Kobuk, Alaska",Alaska,2026-08-21 01:50:57 UTC,-156.182,67.874,3.7
us6000tmds,3.4,"235 km ESE of Attu Station, Alaska",Alaska,2026-08-21 01:49:29 UTC,176.3593,52.0089,32.36
us6000tmcn,4.6,"75 km NW of Ende, Indonesia",Indonesia,2026-08-21 01:38:42 UTC,121.2731,-8.2838,10.0
aka2026qmqaka,2.5,"87 km SSE of Akutan, Alaska",Alaska,2026-08-21 01:28:24 UTC,-165.243,53.417,4.4
us6000tmcj,4.6,"45 km NNE of Ruteng, Indonesia",Indonesia,2026-08-21 01:18:05 UTC,120.5956,-8.2183,10.0
us6000tmdp,3.0,"232 km ESE of Attu Station, Alaska",Alaska,2026-08-21 01:13:26 UTC,176.3544,52.0558,12.139
us6000tmcf,4.3,"73 km SSE of Akutan, Alaska",Alaska,2026-08-21 01:11:50 UTC,-165.3313,53.524,35.0
us6000tmdn,3.4,"70 km SSE of Adak, Alaska",Alaska,2026-08-21 01:08:12 UTC,-176.2539,51.2868,6.43
tx2026qjynzf,2.5,"55 km NW of Toyah, Texas",Texas,2026-08-21 01:04:41 UTC,-104.223,31.655,6.5485
us6000tmdi,3.2,"234 km ESE of Attu Station, Alaska",Alaska,2026-08-21 00:06:59 UTC,176.4013,52.0698,10.0
us6000tmc4,4.7,"6 km W of Onna, Japan",Japan,2026-08-21 00:01:20 UTC,127.7859,26.4848,44.11
us6000tmpp,3.2,"229 km ESE of Attu Station, Alaska",Alaska,2026-08-20 23:39:27 UTC,176.3942,52.2028,10.0
us6000tmbw,5.0,Pacific-Antarctic Ridge,Pacific-Antarctic Ridge,2026-08-20 23:36:41 UTC,-141.4541,-56.5921,10.0
us6000tmbl,4.4,"51 km NNE of Labuan Bajo, Indonesia",Indonesia,2026-08-20 23:01:37 UTC,120.0081,-8.0474,10.0
us6000tmpg,3.0,"233 km ESE of Attu Station, Alaska",Alaska,2026-08-20 22:06:51 UTC,176.3369,52.0203,10.0
us6000tmph,2.8,"94 km S of False Pass, Alaska",Alaska,2026-08-20 22:05:24 UTC,-163.5843,54.0087,35.0
us6000tmpf,2.6,"87 km SSW of False Pass, Alaska",Alaska,2026-08-20 22:05:06 UTC,-163.8315,54.1096,35.0
us6000tmb4,4.5,"85 km N of Saipan, Northern Mariana Islands",Northern Mariana Islands,2026-08-20 21:57:40 UTC,145.6176,15.9742,213.529
us6000tmpe,3.1,"233 km ESE of Attu Station, Alaska",Alaska,2026-08-20 21:50:18 UTC,176.3338,52.0115,10.0
us6000tmpd,3.0,"235 km ESE of Attu Station, Alaska",Alaska,2026-08-20 21:42:13 UTC,176.3122,51.9308,10.0
us6000tmau,4.4,"17 km SSW of Tambo, Peru",Peru,2026-08-20 21:30:31 UTC,-73.9735,-14.9534,86.026
aka2026qmfwlo,3.4,"235 km ESE of Attu Station, Alaska",Alaska,2026-08-20 20:23:33 UTC,176.27,51.895,5.0
us6000tm9h,5.0,"78 km NNW of Ende, Indonesia",Indonesia,2026-08-20 19:53:51 UTC,121.3299,-8.214,10.0
us6000tm93,5.0,"63 km NW of Ende, Indonesia",Indonesia,2026-08-20 19:24:03 UTC,121.2709,-8.423,10.0
aka2026qmdhuk,3.1,"237 km ESE of Attu Station, Alaska",Alaska,2026-08-20 19:07:01 UTC,176.281,51.873,3.6
aka2026qmcgdw,2.8,"232 km ESE of Attu Station, Alaska",Alaska,2026-08-20 18:34:53 UTC,176.298,51.979,5.0
us6000tm8j,5.1,"183 km SE of Kokopo, Papua New Guinea",Papua New Guinea,2026-08-20 18:25:19 UTC,153.5631,-5.3709,35.0
us6000tm8h,5.6,"67 km NNW of Ende, Indonesia",Indonesia,2026-08-20 18:12:51 UTC,121.3981,-8.2877,10.0
us6000tm81,6.7,"31 km NW of Aniso, Peru",Peru,2026-08-20 18:00:18 UTC,-73.5236,-14.6414,99.0
aka2026qmbais,3.5,"31 km SE of Chickaloon, Alaska",Alaska,2026-08-20 17:58:27 UTC,-148.103,61.566,12.4
aka2026qmanuu,3.2,"235 km ESE of Attu Station, Alaska",Alaska,2026-08-20 17:43:44 UTC,176.315,51.946,5.0
aka2026qlzknm,2.7,"213 km ESE of Chiniak, Alaska",Alaska,2026-08-20 17:10:02 UTC,-149.088,56.782,5.0
us7000tc6y,4.4,"8 km SSE of Labuan Bajo, Indonesia",Indonesia,2026-08-20 16:37:43 UTC,119.9212,-8.5698,10.0
us6000tmnq,2.5,"224 km SE of Nikolski, Alaska",Alaska,2026-08-20 16:33:47 UTC,-166.1821,51.7614,10.0
aka2026qlxomk,3.1,"48 km SSW of Covenant Life, Alaska",Alaska,2026-08-20 16:14:40 UTC,-136.37,59.024,2.0
us7000tc6w,4.3,"125 km SSW of Vanimo, Papua New Guinea",Papua New Guinea,2026-08-20 16:03:11 UTC,141.0635,-3.7909,35.0
aka2026qlvebe,2.8,"48 km SSW of Covenant Life, Alaska",Alaska,2026-08-20 15:02:37 UTC,-136.396,59.03,5.0
us7000tc6v,4.2,Mariana Islands region,Mariana Islands region,2026-08-20 14:51:57 UTC,143.0202,21.9582,207.389
us6000tm46,3.7,"7 km SW of Sand Point, Alaska",Alaska,2026-08-20 14:46:39 UTC,-160.5879,55.2887,10.0
us6000tm44,4.4,"85 km SSW of Singaparna, Indonesia",Indonesia,2026-08-20 14:31:33 UTC,107.881,-8.0866,53.437
us6000tmnd,2.8,"232 km ESE of Attu Station, Alaska",Alaska,2026-08-20 14:04:44 UTC,176.2894,51.9768,10.0
us6000tm42,5.0,"172 km NE of Lorengau, Papua New Guinea",Papua New Guinea,2026-08-20 13:55:00 UTC,148.5466,-1.143,10.0
us6000tm40,2.9,"20 km NNE of Fence Lake, New Mexico",New Mexico,2026-08-20 13:36:46 UTC,-108.5852,34.8227,10.0
ci41531152,2.69,"8 km WSW of Alberto Oviedo Mota, B.C., MX",MX,2026-08-20 13:32:28 UTC,-115.251333333333,32.2066666666667,8.28
us7000tc6t,4.4,southeast of the Loyalty Islands,southeast of the Loyalty Islands,2026-08-20 13:14:32 UTC,171.4173,-22.4158,120.922
aka2026qlrlhg,2.6,"47 km ENE of Pedro Bay, Alaska",Alaska,2026-08-20 13:11:15 UTC,-153.347,59.978,143.4
us6000tm3t,4.8,"217 km E of Levuka, Fiji",Fiji,2026-08-20 12:27:36 UTC,-178.6517,-17.7971,564.28
aka2026qlnvqp,3.0,"23 km ESE of Elmendorf Air Force Base, Alaska",Alaska,2026-08-20 11:23:13 UTC,-149.217,61.185,28.5
aka2026qlnush,2.9,"63 km W of Happy Valley, Alaska",Alaska,2026-08-20 11:22:06 UTC,-152.862,60.033,120.4
us6000tmmf,2.6,"209 km SE of Adak, Alaska",Alaska,2026-08-20 11:02:13 UTC,-174.9334,50.3276,35.203
us6000tmmc,3.7,"233 km ESE of Attu Station, Alaska",Alaska,2026-08-20 10:53:57 UTC,176.3029,51.9652,8.748
us6000tm31,4.6,"86 km NNE of Ruteng, Indonesia",Indonesia,2026-08-20 10:08:26 UTC,120.8686,-7.9402,10.0
us6000tm2y,5.2,"270 km SSE of Dunhuang, China",China,2026-08-20 09:49:47 UTC,95.4454,37.8058,10.0
us6000tm2v,5.3,"48 km NNE of Ruteng, Indonesia",Indonesia,2026-08-20 09:30:52 UTC,120.6701,-8.2215,10.0
us6000tm2t,4.8,"69 km NNE of Ruteng, Indonesia",Indonesia,2026-08-20 08:53:58 UTC,120.6397,-8.0089,30.903
us6000tmcx,2.6,"158 km S of False Pass, Alaska",Alaska,2026-08-20 08:53:54 UTC,-163.473,53.4332,35.0
pr71529103,3.01,"48 km N of Charlotte Amalie, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-20 08:32:09 UTC,-65.0173333333333,18.7753333333333,26.19
nn00923566,2.58,"75 km ENE of Tonopah, Nevada",Nevada,2026-08-20 08:27:02 UTC,-116.5065,38.442,6.2916
us6000tm2l,2.5,"114 km N of Yakutat, Alaska",Alaska,2026-08-20 08:25:50 UTC,-139.8902,60.5726,5.0
us7000tc6f,4.3,"69 km NE of Labuan Bajo, Indonesia",Indonesia,2026-08-20 08:12:26 UTC,120.2804,-8.0045,7.089
us6000tm2k,5.0,"44 km N of Ruteng, Indonesia",Indonesia,2026-08-20 08:01:33 UTC,120.4906,-8.2074,35.0
us7000tc6d,4.5,"64 km N of Ruteng, Indonesia",Indonesia,2026-08-20 07:58:26 UTC,120.5156,-8.0268,10.0
us6000tm2j,5.0,"40 km NNW of Ruteng, Indonesia",Indonesia,2026-08-20 07:55:03 UTC,120.3323,-8.2667,15.891
us7000tc6c,4.5,"44 km NNE of Ruteng, Indonesia",Indonesia,2026-08-20 07:50:33 UTC,120.608,-8.2387,32.7
us6000tm2i,4.2,"62 km W of Ollagüe, Chile",Chile,2026-08-20 07:48:15 UTC,-68.8556,-21.2697,124.994
us7000tc6b,4.3,"216 km SSE of Vilyuchinsk, Russia",Russia,2026-08-20 07:36:03 UTC,159.5735,51.1193,10.0
us7000tc69,4.6,"187 km SSE of Vilyuchinsk, Russia",Russia,2026-08-20 06:55:46 UTC,159.6591,51.4374,10.0
aka2026qlcjyh,3.0,"57 km N of Petersville, Alaska",Alaska,2026-08-20 05:39:49 UTC,-150.949,63.008,125.2
nn00923551,2.72,"17 km NNW of Indian Springs, Nevada",Nevada,2026-08-20 05:37:25 UTC,-115.7455,36.712,7.2091
us6000tm2a,4.3,"18 km E of Funaishikawa, Japan",Japan,2026-08-20 05:28:40 UTC,140.7756,36.4519,49.9
us7000tc66,4.6,"79 km N of Ruteng, Indonesia",Indonesia,2026-08-20 05:08:59 UTC,120.4649,-7.8919,9.879
us6000tmcl,2.6,"231 km ESE of Attu Station, Alaska",Alaska,2026-08-20 05:01:45 UTC,176.4245,52.2019,75.759
aka2026qlazoq,2.5,"100 km SSE of Nikolski, Alaska",Alaska,2026-08-20 04:57:50 UTC,-168.048,52.181,1.4
us6000tm25,4.7,"85 km S of Antofagasta, Chile",Chile,2026-08-20 04:52:51 UTC,-70.4642,-24.4187,35.275
us6000tmbv,3.0,"231 km ESE of Attu Station, Alaska",Alaska,2026-08-20 04:49:45 UTC,176.2852,51.9888,6.546
us6000tmbt,2.8,"208 km SE of Atka, Alaska",Alaska,2026-08-20 04:36:44 UTC,-172.2564,50.7664,35.0
us6000tm22,4.6,"71 km N of Ruteng, Indonesia",Indonesia,2026-08-20 04:33:23 UTC,120.3917,-7.9704,10.0
us6000tm1y,4.6,"26 km NNW of Ruteng, Indonesia",Indonesia,2026-08-20 04:23:57 UTC,120.3951,-8.386,10.0
pr71529088,2.94,"57 km NW of Rincón, Puerto Rico",Puerto Rico,2026-08-20 03:57:05 UTC,-67.6003333333333,18.7431666666667,20.48
pr71529118,2.77,"67 km N of Cruz Bay, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-20 03:54:39 UTC,-64.723,18.9418333333333,26.94
us6000tm1m,4.7,"81 km W of San Antonio de los Cobres, Argentina",Argentina,2026-08-20 03:09:06 UTC,-67.1154,-24.3365,166.707
us6000tm1l,4.7,"45 km NNE of Ruteng, Indonesia",Indonesia,2026-08-20 03:00:57 UTC,120.662,-8.2547,10.0
aka2026qkxamm,2.6,"56 km NNW of Petersville, Alaska",Alaska,2026-08-20 02:58:56 UTC,-151.01,62.994,118.5
us6000tm1j,5.7,"32 km NNE of Ruteng, Indonesia",Indonesia,2026-08-20 02:46:59 UTC,120.6104,-8.3582,10.0
us6000tm1i,4.0,"Rat Islands, Aleutian Islands, Alaska",Alaska,2026-08-20 02:45:05 UTC,178.7648,50.9497,35.0
us6000tm1h,2.5,"87 km SE of Unalaska, Alaska",Alaska,2026-08-20 02:42:24 UTC,-165.6306,53.2986,35.0
us6000tm1e,4.7,"45 km NNE of Ruteng, Indonesia",Indonesia,2026-08-20 02:24:48 UTC,120.6074,-8.2293,10.0
pr71529063,3.42,"67 km NE of Cruz Bay, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-20 01:49:53 UTC,-64.4091666666667,18.823,4.46
us6000tm1g,3.0,"232 km ESE of Attu Station, Alaska",Alaska,2026-08-20 01:31:15 UTC,176.3211,52.0042,1.252
us6000tm16,5.0,"87 km S of Isangel, Vanuatu",Vanuatu,2026-08-20 00:20:24 UTC,169.1514,-20.324,72.946
us6000tm1f,2.7,"281 km ESE of Attu Station, Alaska",Alaska,2026-08-19 23:52:45 UTC,176.9783,51.853,10.0
us6000tm10,4.5,"46 km NE of Ruteng, Indonesia",Indonesia,2026-08-19 23:20:14 UTC,120.7214,-8.2733,10.0
aka2026qkpgrh,2.9,"Rat Islands, Aleutian Islands, Alaska",Alaska,2026-08-19 23:05:52 UTC,179.518,50.309,2.3
us7000tbs3,4.5,"20 km ESE of Labuan Bajo, Indonesia",Indonesia,2026-08-19 22:55:48 UTC,120.0558,-8.5688,12.575
us6000tm0u,5.8,"29 km NNE of Ruteng, Indonesia",Indonesia,2026-08-19 22:45:17 UTC,120.5389,-8.3585,10.0
us7000tbs2,4.5,"68 km N of Ruteng, Indonesia",Indonesia,2026-08-19 22:44:11 UTC,120.4096,-7.9976,10.0
us7000tbs0,4.1,"15 km W of Labuan Bajo, Indonesia",Indonesia,2026-08-19 22:37:55 UTC,119.744,-8.4837,10.0
us7000tbs1,4.5,"45 km N of Ruteng, Indonesia",Indonesia,2026-08-19 22:33:24 UTC,120.4869,-8.2027,10.0
us6000tm0s,5.2,"33 km N of Ruteng, Indonesia",Indonesia,2026-08-19 22:28:08 UTC,120.4487,-8.3067,10.0
us7000tbry,4.1,"16 km N of Labuan Bajo, Indonesia",Indonesia,2026-08-19 21:43:37 UTC,119.887,-8.3506,10.0
us7000tbsc,4.2,Owen Fracture Zone region,Owen Fracture Zone region,2026-08-19 21:43:30 UTC,56.0752,14.6505,10.0
us7000tbrv,4.3,"36 km NE of Labuan Bajo, Indonesia",Indonesia,2026-08-19 21:35:34 UTC,120.161,-8.3081,10.0
us7000tbrx,4.4,"142 km NNW of Ende, Indonesia",Indonesia,2026-08-19 21:32:14 UTC,121.2913,-7.608,10.0
us7000tbrw,4.3,"31 km NE of Labuan Bajo, Indonesia",Indonesia,2026-08-19 21:30:15 UTC,120.1007,-8.308,10.0
us7000tbrt,4.4,Kermadec Islands region,Kermadec Islands region,2026-08-19 21:11:38 UTC,-179.7942,-28.1363,338.826
us7000tbrs,4.3,"42 km NNW of Ruteng, Indonesia",Indonesia,2026-08-19 21:08:37 UTC,120.2832,-8.2742,9.78
us6000tm08,4.5,"29 km WNW of Ørnes, Norway",Norway,2026-08-19 21:06:48 UTC,13.0558,66.9521,10.0
us6000tlzp,4.6,"28 km NE of Niños Héroes, Mexico",Mexico,2026-08-19 20:06:29 UTC,-94.3016,17.6051,178.278
nn00923526,2.59,"44 km NNW of Moapa Town, Nevada",Nevada,2026-08-19 20:05:08 UTC,-114.788,37.0482,5.6797
aka2026qkiuau,3.7,"45 km W of Happy Valley, Alaska",Alaska,2026-08-19 19:51:43 UTC,-152.531,60.029,108.0
us6000tlzv,3.2,"172 km WSW of Nikolski, Alaska",Alaska,2026-08-19 19:31:02 UTC,-171.0894,52.1846,101.897
us6000tlz8,5.4,"216 km E of Levuka, Fiji",Fiji,2026-08-19 18:45:29 UTC,-178.664,-17.7629,557.465
us6000tlzs,3.4,"207 km SSE of Attu Station, Alaska",Alaska,2026-08-19 18:39:31 UTC,174.4931,51.1686,10.0
aka2026qkggsv,2.6,"49 km NNW of Petersville, Alaska",Alaska,2026-08-19 18:36:26 UTC,-151.05,62.918,113.8
us6000tlz6,4.4,"40 km NNE of Ruteng, Indonesia",Indonesia,2026-08-19 18:34:16 UTC,120.5649,-8.2605,10.0
us6000tlzn,2.7,"71 km ENE of Atka, Alaska",Alaska,2026-08-19 18:33:11 UTC,-173.2542,52.4707,10.195
aka2026qkfxfr,3.3,"48 km ESE of Port Alsworth, Alaska",Alaska,2026-08-19 18:25:24 UTC,-153.469,60.096,163.8
us6000tlyx,2.9,"Rat Islands, Aleutian Islands, Alaska",Alaska,2026-08-19 18:12:15 UTC,178.3813,51.5345,56.244
us6000tlyv,5.4,"134 km S of Severo-Kuril’sk, Russia",Russia,2026-08-19 18:07:17 UTC,155.8633,49.4799,41.176
us6000tlym,4.4,"50 km SE of Sarpol-e Z̄ahāb, Iran",Iran,2026-08-19 17:36:14 UTC,46.3162,34.2005,10.0
us6000tlyi,4.8,"74 km SE of Pondaguitan, Philippines",Philippines,2026-08-19 17:19:34 UTC,126.6639,5.8923,10.0
aka2026qkdqtt,2.7,"49 km NW of Karluk, Alaska",Alaska,2026-08-19 17:18:04 UTC,-154.991,57.906,87.9
us6000tly5,3.8,"Rat Islands, Aleutian Islands, Alaska",Alaska,2026-08-19 16:49:43 UTC,178.9654,51.8526,118.751
us7000tbrh,4.4,"75 km E of Kokopo, Papua New Guinea",Papua New Guinea,2026-08-19 16:43:19 UTC,152.9494,-4.2785,91.018
us7000tbsh,4.2,"21 km W of Labuan Bajo, Indonesia",Indonesia,2026-08-19 16:36:17 UTC,119.6916,-8.4608,10.0
us7000tbrg,4.3,"38 km NE of Labuan Bajo, Indonesia",Indonesia,2026-08-19 16:34:45 UTC,120.1421,-8.2619,10.0
us6000tlxq,5.5,"45 km NNE of Ruteng, Indonesia",Indonesia,2026-08-19 16:17:38 UTC,120.558,-8.2075,10.0
us6000tlx8,4.2,"44 km SE of Honchō, Japan",Japan,2026-08-19 15:50:20 UTC,143.2813,41.8292,47.743
us6000tlvr,4.6,"60 km NNE of Ruteng, Indonesia",Indonesia,2026-08-19 15:19:44 UTC,120.5772,-8.0736,10.0
us7000tbrc,4.1,"44 km NE of Labuan Bajo, Indonesia",Indonesia,2026-08-19 14:47:16 UTC,120.1957,-8.2374,10.0
us6000tlvn,4.6,Banda Sea,Banda Sea,2026-08-19 14:32:22 UTC,125.5023,-5.2129,540.02
us7000tbra,4.2,"45 km NE of Labuan Bajo, Indonesia",Indonesia,2026-08-19 14:31:01 UTC,120.2225,-8.2579,10.0
us6000tlvm,4.6,"54 km NNE of Ruteng, Indonesia",Indonesia,2026-08-19 14:16:25 UTC,120.6178,-8.1452,10.0
pr71529018,3.24,"42 km NNE of Cruz Bay, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-19 14:04:37 UTC,-64.6676666666667,18.6988333333333,53.78
aka2026qjxeat,2.8,"57 km WNW of Skwentna, Alaska",Alaska,2026-08-19 14:03:27 UTC,-152.37,62.238,10.0
us6000tlv5,4.3,"73 km NNE of Labuan Bajo, Indonesia",Indonesia,2026-08-19 13:04:42 UTC,120.223,-7.9247,10.0
us6000tlv2,4.4,"21 km N of Kresek, Indonesia",Indonesia,2026-08-19 12:19:02 UTC,106.3523,-5.9396,194.344
pr71529003,2.95,"3 km NE of Charlotte Amalie, U.S. Virgin Islands",U.S. Virgin Islands,2026-08-19 12:13:55 UTC,-64.9135,18.3661666666667,33.77
aka2026qjtlsw,3.7,"Rat Islands, Aleutian Islands, Alaska",Alaska,2026-08-19 12:12:41 UTC,177.968,51.393,28.2
